0,1,2,3
[CONSULTATION],consult,,
[CONSULTATION],consult,,
[CONSULTATION],consult,,
[CONSUMMATION],consummate,,
[CONSUMMATION],consummate,,
[CONSUMPTION],consume,,
[CONTACT],contact,,
[CONTACT],contact,,
[CONTACT],contact,,
[CONTACT],contact,,
[CONTACT],contact,,
[CONTAGION],,,
[CONTAGION],,,
[CONTAGION],,,
[CONTAINMENT],contain,,
[CONTAINMENT],contain,,
[CONTAMINATION],contaminate,,
[CONTAMINATION],,,
[CONTAMINATION],contaminate,,
[CONTEMPLATION],contemplate,,
[CONTEMPLATION],contemplate,,
[CONTEMPT],,,
[CONTEMPT],,,
[CONTENT],content,,
[CONTENTEDNESS],,,
[CONTENTION],contend,,
[CONTENTION],contend,,
[CONTENTION],contend,,
[CONTENTMENT],,,
[CONTENTMENT],content,,
[CONTEST],contest,,
[CONTESTATION],contest,,
[CONTEXT],,,
[CONTEXT],,,
[CONTINGENCY],,,
[CONTINGENCY],,,
[CONTINUANCE],continue,,
[CONTINUANCE],,,
[CONTINUANT_CONSONANT],,,
[CONTINUANT_CONSONANT],,,
[CONTINUATION],continue,,
[CONTINUATION],,,
[CONTINUITY],,,
[CONTINUITY],,,
[CONTORTION],contort,,
[CONTOUR],contour,,
[CONTRA_DANSE],contra_danse,,
[CONTRACT],contract,,
[CONTRACTING],contract,,
[CONTRACTION],contract,,
[CONTRACTION],,,
[CONTRACTION],contract,,
[CONTRACTURE],contract,,
[CONTRADICTION],contradict,,
[CONTRADICTORINESS],,,
[CONTRADISTINCTION],contradistinguish,,
[CONTRAINDICATION],,,
[CONTRAINDICATION],contraindicate,,
[CONTRAST],contrast,,
[CONTRAST],contrast,,
[CONTRAST],contrast,,
[CONTRAVENTION],contravene,,
[CONTREDANSE],contredanse,,
[CONTRIBUTION],contribute,,
[CONTRIBUTION],contribute,,
[CONTRITENESS],,,
[CONTRIVANCE],contrive,,
[CONTROL],control,,
[CONTROL],control,,
[CONTROL],control,,
[CONTROL],control,,
[CONTROLLERSHIP],,,
[CONTROVERSY],,,
[CONTUMACY],,,
[CONTUMACY],,,
[CONTUMELY],,,
[CONTUSION],contuse,,
[CONVALESCENCE],convalesce,,
[CONVECTION],convect,,
[CONVENIENCE],,,
[CONVENING],convene,,
[CONVENTION],convene,,
[CONVENTIONALISATION],conventionalise,,
[CONVENTIONALITY],,,
[CONVENTIONALITY],,,
[CONVENTIONALITY],,,
[CONVENTIONALIZATION],conventionalize,,
[CONVERGENCE],,,
[CONVERGENCE],converge,,
[CONVERGENCE],converge,,
[CONVERGENCE],converge,,
[CONVERGENCY],converge,,
[CONVERGENCY],,,
[CONVERGENCY],converge,,
[CONVERGENT_THINKING],,,
[CONVERGENT_THINKING],,,
[CONVERGING],converge,,
[CONVERSANCE],,,
[CONVERSANCY],,,
[CONVERSATION],converse,,
[CONVERSION],convert,,
[CONVERSION],convert,,
[CONVERSION],convert,,
[CONVERSION],convert,,
[CONVERSION],convert,,
[CONVEYANCE],convey,,
[CONVEYANCE],,,
[CONVEYANCE],convey,,
[CONVEYANCE],convey,,
[CONVEYANCE_OF_TITLE],,,
[CONVEYANCING],,,
[CONVEYING],convey,,
[CONVICTION],,,
[CONVICTION],convict,,
[CONVIVIALITY],,,
[CONVOCATION],convoke,,
[CONVOLUTION],convolve,convolute,
[CONVOY],convoy,,
[CONVULSION],convulse,,
[COO],coo,,
[COOKERY],cook,,
[COOKING],cook,,
[COOLING],cool,,
[COOLNESS],,,
[COOPERATION],cooperate,,
[COOPERATION],cooperate,,
[COOPERATION],,,
[COORDINATION],,,
[COORDINATION],coordinate,,
[COORDINATION],coordinate,,
[COORDINATION],,,
[COPOUT],cop_out,,
[COPULA],,,
[COPULATION],copulate,,
[COPULATIVE],,,
[COPY],copy,,
[COPYING],copy,,
[COPYRIGHT],copyright,,
[COQUETRY],coquet,,
[CORE],core,,
[COREFERENCE],,,
[CORNER],corner,,
[CORNER],corner,,
[CORNER],corner,,
[CORONATION],coronate,,
[CORPUSCULAR_THEORY],,,
[CORPUSCULAR_THEORY],,,
[CORPUSCULAR_THEORY_OF_LIGHT],,,
[CORPUSCULAR_THEORY_OF_LIGHT],,,
[CORRASION],corrade,,
[CORRECTION],correct,,
[CORRECTION],correct,,
[CORRELATE],correlate,,
[CORRELATION],correlate,,
[CORRELATION],correlate,,
[CORRELATION],correlate,,
[CORRELATIVITY],,,
[CORRESPONDENCE],,,
[CORRESPONDENCE],correspond,,
[CORROBORATION],corroborate,,
[CORRODING],corrode,,
[CORROSION],corrode,,
[CORROSION],corrode,,
[CORRUGATION],corrugate,,
[CORRUPTION],corrupt,,
[CORRUPTNESS],,,
[CORUSCATION],coruscate,,
[CORUSCATION],coruscate,,
[COSINESS],,,
[COSMETOLOGY],,,
[COSMOGONY],,,
[COSMOGRAPHY],,,
[COSMOLOGY],,,
[COSMOLOGY],,,
[COST],cost,,
[COUGH],cough,,
[COUGHING],cough,,
[COUNCILLORSHIP],,,
[COUNSEL],counsel,,
[COUNSELING],counsel,,
[COUNSELLING],counsel,,
[COUNSELLORSHIP],,,
[COUNSELORSHIP],,,
[COUNTDOWN],count_down,,
[COUNTENANCE],countenance,,
[COUNTER],counter,,
[COUNTERACTION],counteract,,
[COUNTERATTACK],counterattack,,
[COUNTERBALANCE],counterbalance,,
[COUNTERCLAIM],counterclaim,,
[COUNTERINSURGENCY],,,
[COUNTERMAND],countermand,,
[COUNTERMINE],countermine,,
[COUNTERPLOT],counterplot,,
[COUNTERPOINT],counterpoint,,
[COUNTERREVOLUTION],,,
[COUNTERSIGN],countersign,,
[COUNTERSIGNATURE],countersign,,
[COUNTING],count,,
[COUNTRY-DANCE],country-dance,,
[COUNTRY_DANCING],,,
[COUPLING],couple,,
[COURSE],course,,
[COURSING],course,,
[COURT],court,,
[COURT-MARTIAL],court-martial,,
[COURTING],court,,
[COUTH],,,
[COVARIANCE],co-vary,,
[COVARIANCE],co-vary,,
[COVARIATION],,,
[COVENANT],covenant,,
[COVENANT],covenant,,
[COVER],cover,,
[COVER],cover,,
[COVER],cover,,
[COVER-UP],cover_up,,
[COVERAGE],cover,,
[COVERAGE],cover,,
[COVERING],cover,,
[COVERING],cover,,
[COVERTNESS],,,
[COVETOUSNESS],,,
[COZENAGE],cozen,,
[COZINESS],,,
[CRACK],,,
[CRACK],crack,,
[CRACK-UP],crack_up,,
[CRACKDOWN],crack_down,,
[CRACKING],crack,,
[CRACKING],crack,,
[CRACKING],crack,,
[CRACKLE],crackle,,
[CRACKLING],crackle,,
[CRAFT],,,
[CRAFT],craft,,
[CRAFT],craft,,
[CRAFTINESS],,,
[CRAFTSMANSHIP],,,
[CRAMMER],cram,,
[CRANIOLOGY],,,
[CRANIOMETRY],,,
[CRAP],,,
[CRAPULENCE],,,
[CRASH],crash,,
[CRASH],crash,,
[CRASH],crash,,
[CRASH],crash,,
[CRASH],crash,,
[CRAVING],crave,,
[CRAWL],crawl,,
[CRAWL],crawl,,
[CRAWL],crawl,,
[CRAWLING],crawl,,
[CRAZE],,,
[CRAZE],craze,,
[CRAZINESS],,,
[CRAZINESS],,,
[CRAZINESS],,,
[CREAK],creak,,
[CREAKING],creak,,
[CREATION],create,,
[CREATION],create,,
[CREATION],create,,
[CREATIVENESS],,,
[CREATIVENESS],,,
[CREATIVITY],,,
[CREDIT],credit,,
[CREDIT],,,
[CREDIT],credit,,
[CREDIT],,,
[CREDIT],,,
[CREDIT],credit,,
[CREDIT],credit,,
[CREED],,,
[CREED],,,
[CREEP],creep,,
[CREEP],creep,,
[CREEPINESS],,,
[CREEPING],creep,,
[CREMATION],cremate,,
[CRENELATION],crenelate,,
[CRENELLATION],crenellate,,
[CREOLE],creolize,,
[CREPITATION],crepitate,,
[CREST],crest,,
[CREST],crest,,
[CRETINISM],,,
[CRIB],crib,,
[CRICK],crick,,
[CRICKET],cricket,,
[CRIME],criminate,incriminate,criminalise
[CRIME],incriminate,,
[CRIMINALISATION],,,
[CRIMINALISATION],,,
[CRIMINALITY],,,
[CRIMINALIZATION],,,
[CRIMINALIZATION],,,
[CRIMINALNESS],,,
[CRIMINOLOGY],,,
[CRISIS],,,
[CRISIS],,,
[CRISPNESS],,,
[CRITERION],,,
[CRITERION],,,
[CRITICALITY],,,
[CRITICALITY],,,
[CRITICALNESS],,,
[CRITICISM],criticise,,
[CRITICISM],criticise,,
[CRITICISM],criticise,,
[CRITIQUE],critique,,
[CRITIQUE],critique,,
[CROAK],croak,,
[CROAKING],croak,,
[CROCHETING],crochet,,
[CROONING],croon,,
[CROONING],croon,,
[CROQUET],croquet,,
[CROSS],cross,,
[CROSS],cross,,
[CROSS-EXAMINATION],cross_examine,,
[CROSS-FERTILISATION],cross-fertilise,,
[CROSS-FERTILIZATION],cross-fertilize,,
[CROSS-FERTILIZATION],,,
[CROSS-INDEX],cross-index,,
[CROSS-LINK],cross-link,,
[CROSS-LINKAGE],cross-link,,
[CROSS-POLLINATION],,,
[CROSS-POLLINATION],cross-pollinate,,
[CROSS-QUESTION],cross_question,,
[CROSS_SECTION],,,
[CROSS_SECTION],,,
[CROSSBREEDING],,,
[CROSSBREEDING],,,
[CROSSCUT],crosscut,,
[CROSSING],cross,,
[CROSSING],cross,,
[CROSSING],cross,,
[CROSSING],cross,,
[CROSSNESS],,,
[CROUCH],crouch,,
[CROUP],,,
[CROW],crow,,
[CROW],crow,,
[CROWDING],crowd,,
[CROWING],crow,,
[CRUCIALITY],,,
[CRUCIFIXION],crucify,,
[CRUCIFIXION],crucify,,
[CRUDENESS],,,
[CRUDITY],,,
[CRUISE],cruise,,
[CRUNCH],crunch,,
[CRUNCH],crunch,,
[CRUSADE],crusade,,
[CRUSH],crush,,
[CRUSHING],crush,,
[CRY],cry,,
[CRY],cry,,
[CRY],cry,,
[CRY],cry,,
[CRYING],cry,,
[CRYOGENICS],,,
[CRYONICS],,,
[CRYPTANALYSIS],,,
[CRYPTANALYTICS],,,
[CRYPTOBIOSIS],,,
[CRYPTOGRAPHY],,,
[CRYPTOGRAPHY],,,
[CRYPTOLOGY],,,
[CRYSTALLISATION],crystallise,,
[CRYSTALLIZATION],crystallize,,
[CRYSTALLIZATION],crystallize,,
[CRYSTALLIZING],crystallize,,
[CUDDLE],cuddle,,
[CUDDLING],cuddle,,
[CUE],cue,,
[CULL],cull,,
[CULMINATION],culminate,,
[CULMINATION],culminate,,
[CULMINATION],culminate,,
[CULPABILITY],,,
[CULPABLENESS],,,
[CULT],,,
[CULT],,,
[CULTISM],,,
[CULTIVATION],cultivate,,
[CULTIVATION],cultivate,,
[CULTIVATION],cultivate,,
[CULTURE],acculturate,,
[CULTURE],,,
[CULTURE],acculturate,,
[CULTURE],,,
[CUNCTATION],,,
[CUNNING],,,
[CUPPING],cup,,
[CURATORSHIP],,,
[CURB],curb,,
[CURDLING],curdle,,
[CURING],cure,,
[CURIOSITY],,,
[CURIOUSNESS],,,
[CURLING],curl,,
[CURRICULUM],,,
[CURSE],curse,,
[CURSE],curse,,
[CURSE],curse,,
[CURSE_WORD],,,
[CURTSEY],curtsey,,
[CURTSY],curtsy,,
[CURVATURE],curve,,
[CURVET],curvet,,
[CUSS],cuss,,
[CUSTODIANSHIP],,,
[CUSTODY],,,
[CUSTOM],,,
[CUSTOM],,,
[CUT],,,
[CUTBACK],cut_back,,
[CUTTING],cut,,
[CUTTING],cut,,
[CUTTING],cut,,
[CUTTING],cut,,
[CUTTING],cut,,
[CUTTING],cut,,
[CUTTING],cut,,
[CUTTING_OUT],,,
[CYBER-TERRORISM],,,
[CYBERNATION],cybernate,,
[CYBERNETICS],,,
[CYCLE],cycle,,
[CYCLING],cycle,,
[CYCLONE],,,
[CYCLONE],,,
[CYCLONE],,,
[CYCLOTHYMIA],,,
[CYPHER],cypher,,
[CYPHER],cypher,,
[CYST],,,
[CYTOGENESIS],,,
[CYTOGENETICS],,,
[CYTOLOGY],,,
[CYTOLYSIS],,,
[DAB],dab,,
[DACTYL],,,
[DAFTNESS],,,
[DALLIANCE],dally,,
[DALLIANCE],dally,,
[DAMAGE],damage,,
[DAMAGE],damage,,
[DAMNATION],damn,,
[DAMNATION],damn,,
[DAMP],,,
[DAMPENING],dampen,,
[DAMPER],damp,,
[DAMPNESS],,,
[DANCE],dance,,
[DANCE],dance,,
[DANCE],dance,,
[DANCING],dance,,
[DANGER],,,
[DANGER],,,
[DANGER],,,
[DANGER],,,
[DANGLING],dangle,,
[DANKNESS],,,
[DARE],dare,,
[DARING],dare,,
[DARK],,,
[DARK],,,
[DARK],,,
[DARK],,,
[DARK],,,
[DARKENING],darken,,
[DARKNESS],,,
[DARKNESS],,,
[DARKNESS],,,
[DARNING],darn,,
[DART],dart,,
[DASH],dash,,
[DASH],dash,,
[DATELINE],dateline,,
[DATING],date,,
[DAUBING],daub,,
[DAWDLING],dawdle,,
[DAWN],dawn,,
[DAY_GAME],,,
[DAY_GAME],,,
[DAYDREAM],daydream,,
[DAYDREAMING],daydream,,
[DAZE],daze,,
[DAZE],daze,,
[DE-STALINIZATION],,,
[DE-ESCALATION],de-escalate,,
[DE-IODINATION],de-iodinate,,
[DEACTIVATION],deactivate,,
[DEACTIVATION],deactivate,,
[DEACTIVATION],,,
[DEADENING],deaden,,
[DEAF-MUTENESS],,,
[DEAFNESS],,,
[DEAL],deal,,
[DEAL],deal,,
[DEAL],deal,,
[DEAL],deal,,
[DEALING],deal,,
[DEALING],deal,,
[DEALINGS],deal,,
[DEALINGS],deal,,
[DEALINGS],deal,,
[DEAMINATION],deaminate,,
[DEAMINIZATION],deaminize,,
[DEANSHIP],,,
[DEATH],die,,
[DEATH],,,
[DEATH],die,,
[DEATH],die,,
[DEATH],,,
[DEATH],die,,
[DEBACLE],,,
[DEBARKATION],debark,,
[DEBARMENT],debar,,
[DEBARMENT],debar,,
[DEBASEMENT],debase,,
[DEBASEMENT],debase,,
[DEBATE],debate,,
[DEBATE],debate,,
[DEBAUCH],debauch,,
[DEBAUCHERY],debauch,,
[DEBILITATION],debilitate,,
[DEBILITY],debilitate,,
[DEBIT],,,
[DEBIT],debit,,
[DEBRIEFING],debrief,,
[DEBUGGER],debug,,
[DEBUNKING],debunk,,
[DEBUT],debut,,
[DECADENCE],,,
[DECADENCY],,,
[DECALCIFICATION],decalcify,,
[DECALESCENCE],,,
[DECAMPMENT],decamp,,
[DECAMPMENT],decamp,,
[DECANTATION],decant,,
[DECARBOXYLATION],decarboxylate,,
[DECAY],decay,,
[DECAY],decay,,
[DECAY],decay,,
[DECAY],decay,,
[DECEASE],decease,,
[DECEIT],,,
[DECEIT],,,
[DECELERATION],accelerate,,
[DECELERATION],,,
[DECENTRALISATION],decentralise,,
[DECENTRALIZATION],decentralize,,
[DECENTRALIZATION],,,
[DECENTRALIZATION],decentralize,,
[DECEPTION],deceive,,
[DECEPTION],deceive,,
[DECIDING],decide,,
[DECIMALISATION],decimalise,,
[DECIMALIZATION],decimalize,,
[DECIMATION],decimate,,
[DECIPHERMENT],decipher,,
[DECISION],decide,,
[DECLAMATION],declaim,,
[DECLAMATION],declaim,,
[DECLARATION],declare,,
[DECLARATION],declare,,
[DECLARATION],declare,,
[DECLARATION],declare,,
[DECLARATIVE],,,
[DECLASSIFICATION],,,
[DECLASSIFICATION],declassify,,
[DECLENSION],decline,,
[DECLENSION],decline,,
[DECLINATION],decline,,
[DECLINATION],decline,,
[DECLINE],,,
[DECLINE],decline,,
[DECLINE],decline,,
[DECLINE_IN_QUALITY],,,
[DECOCTION],decoct,,
[DECODING],decode,,
[DECOLONISATION],decolonise,,
[DECOLONIZATION],decolonize,,
[DECOMPOSITION],decompose,,
[DECOMPOSITION],decompose,,
[DECOMPOSITION],decompose,,
[DECOMPRESSING],decompress,,
[DECOMPRESSION],decompress,,
[DECOMPRESSION],,,
[DECOMPRESSION],,,
[DECOMPRESSION],decompress,,
[DECONSTRUCTION],deconstruct,,
[DECONTAMINATION],decontaminate,,
[DECONTAMINATION],,,
[DECORATION],decorate,,
[DECORATION],decorate,,
[DECORTICATION],decorticate,,
[DECREASE],decrease,,
[DECREASE],decrease,,
[DECREASE],decrease,,
[DECREASE],,,
[DECREASE],,,
[DECREASE],,,
[DECREE],decree,,
[DECREMENT],,,
[DECREMENT],,,
[DECREPITATION],decrepitate,,
[DECRIMINALISATION],,,
[DECRIMINALISATION],,,
[DECRIMINALIZATION],,,
[DECRIMINALIZATION],,,
[DECRYPTION],decrypt,,
[DEDICATION],dedicate,,
[DEDICATION],dedicate,,
[DEDICATION],dedicate,,
[DEDICATION],dedicate,,
[DEDIFFERENTIATION],dedifferentiate,,
[DEDUCTIBLE],,,
[DEDUCTIBLE],,,
[DEDUCTION],deduct,,
[DEDUCTION],deduct,deduce,
[DEDUCTIVE_REASONING],,,
[DEEPENING],deepen,,
[DEEPNESS],,,
[DEFACEMENT],deface,,
[DEFALCATION],defalcate,,
[DEFAMATION],defame,,
[DEFAMATION],defame,,
[DEFAULT],default,,
[DEFAULT],default,,
[DEFEAT],,,
[DEFEAT],defeat,,
[DEFEAT],,,
[DEFEATISM],,,
[DEFECATION],defecate,,
[DEFECTION],defect,,
[DEFECTION],defect,,
[DEFECTIVENESS],,,
[DEFENCE],defend,,
[DEFENCE],,,
[DEFENESTRATION],defenestrate,,
[DEFENSE],,,
[DEFENSE],,,
[DEFENSIVE],,,
[DEFERENCE],,,
[DEFERMENT],defer,,
[DEFERRAL],defer,,
[DEFERVESCENCE],defervesce,,
[DEFIANCE],,,
[DEFIANCE],defy,,
[DEFIBRILLATION],defibrillate,,
[DEFICIENCY],,,
[DEFILEMENT],defile,,
[DEFINING],define,,
[DEFINITION],define,,
[DEFLAGRATION],deflagrate,,
[DEFLATION],deflate,,
[DEFLATION],deflate,,
[DEFLATION],,,
[DEFLATION],,,
[DEFLATION],,,
[DEFLATIONARY_SPIRAL],,,
[DEFLATIONARY_SPIRAL],,,
[DEFLATOR],deflate,,
[DEFLECTION],deflect,,
[DEFLEXION],deflect,,
[DEFLORATION],deflower,,
[DEFLORATION],deflower,,
[DEFOLIATION],defoliate,,
[DEFOLIATION],defoliate,,
[DEFORESTATION],deforest,,
[DEFORESTATION],deforest,,
[DEFORMATION],deform,,
[DEFORMATION],deform,,
[DEFORMATION],deform,,
[DEFORMITY],,,
[DEFRAYAL],defray,,
[DEFRAYMENT],defray,,
[DEFTNESS],,,
[DEFUNCTNESS],,,
[DEFUSING],defuse,,
[DEGAUSSING],degauss,,
[DEGENERATION],degenerate,,
[DEGENERATION],degenerate,,
[DEGRADATION],degrade,,
[DEGRADATION],degrade,,
[DEGUSTATION],degust,,
[DEHISCENCE],dehisce,,
[DEHUMANISATION],dehumanise,,
[DEHUMANIZATION],dehumanize,,
[DEHYDRATION],dehydrate,,
[DEHYDRATION],dehydrate,,
[DEHYDRATION],dehydrate,,
[DEICTIC],,,
[DEIFICATION],deify,,
[DEIFICATION],deify,,
[DEISM],,,
[DEIXIS],,,
[DEJECTEDNESS],,,
[DEJECTION],deject,,
[DELAY],delay,,
[DELEGACY],,,
[DELEGACY],delegate,,
[DELEGATING],delegate,,
[DELEGATION],delegate,,
[DELETION],delete,,
[DELETION],delete,,
[DELIBERATION],deliberate,,
[DELIBERATION],deliberate,,
[DELIGHT],delight,,
[DELIGHT],delight,,
[DELIMITATION],delimitate,delimit,
[DELINEATION],delineate,,
[DELINEATION],delineate,,
[DELIRIUM],,,
[DELIVERANCE],deliver,,
[DELIVERY],deliver,,
[DELIVERY],deliver,,
[DELIVERY],deliver,,
[DELIVERY],deliver,,
[DELIVERY],deliver,,
[DELUGE],deluge,,
[DELUGE],deluge,,
[DELUSION],delude,,
[DELUSION],delude,,
[DELUSION],delude,,
[DEMAGNETISATION],demagnetise,,
[DEMAGNETIZATION],demagnetize,,
[DEMAGOGY],,,
[DEMAND],,,
[DEMAND],,,
[DEMAND],demand,,
[DEMAND],demand,,
[DEMAND],demand,,
[DEMAND],demand,,
[DEMARCATION],demarcate,,
[DEMARCATION],demarcate,,
[DEMENTEDNESS],,,
[DEMINERALISATION],demineralise,,
[DEMINERALISATION],demineralise,,
[DEMINERALIZATION],demineralize,,
[DEMO],demo,,
[DEMOBILISATION],demobilise,,
[DEMOBILIZATION],,,
[DEMOBILIZATION],demobilize,,
[DEMOCRACY],democratize,,
[DEMOCRACY],,,
[DEMODULATION],demodulate,,
[DEMOGRAPHIC],,,
[DEMOGRAPHY],,,
[DEMOLISHING],demolish,,
[DEMOLITION],demolish,,
[DEMONETISATION],demonetise,,
[DEMONETIZATION],demonetize,,
[DEMONETIZATION],,,
[DEMONISATION],demonise,,
[DEMONISM],,,
[DEMONIZATION],demonize,,
[DEMONOLATRY],,,
[DEMONSTRATION],demonstrate,,
[DEMONSTRATION],demonstrate,,
[DEMONSTRATION],demonstrate,,
[DEMONSTRATIVE],,,
[DEMORALISATION],demoralise,,
[DEMORALISATION],demoralise,,
[DEMORALIZATION],demoralize,,
[DEMORALIZATION],demoralize,,
[DEMORALIZATION],demoralize,,
[DEMOTION],,,
[DEMOTION],demote,,
[DEMUR],demur,,
[DEMURRAL],demur,,
[DEMURRER],demur,,
[DEMURRER],demur,,
[DEMYTHOLOGISATION],demythologise,,
[DEMYTHOLOGIZATION],demythologize,,
[DENATIONALISATION],denationalise,,
[DENATIONALIZATION],denationalize,,
[DENATIONALIZATION],,,
[DENAZIFICATION],denazify,,
[DENIAL],deny,,
[DENIAL],deny,,
[DENIAL],deny,,
[DENIAL],deny,,
[DENIGRATION],denigrate,,
[DENIGRATION],denigrate,,
[DENIGRATION],denigrate,,
[DENOMINATION],denominate,,
[DENOTATION],denote,,
[DENOTATION],denote,,
[DENOUNCEMENT],denounce,,
[DENSENESS],,,
[DENUDATION],denude,,
[DEPARTMENT],,,
[DEPARTURE],depart,,
[DEPARTURE],depart,,
[DEPARTURE],depart,,
[DEPENDANCE],,,
[DEPENDANCE],,,
[DEPENDENCE],,,
[DEPENDENCE],,,
[DEPENDENCY],,,
[DEPENDENCY],,,
[DEPENDENCY],depend,,
[DEPERSONALISATION],depersonalise,,
[DEPERSONALISATION],depersonalise,,
[DEPERSONALIZATION],depersonalize,,
[DEPERSONALIZATION],depersonalize,,
[DEPICTING],depict,,
[DEPICTION],depict,,
[DEPICTION],depict,,
[DEPICTION],depict,,
[DEPILATION],depilate,,
[DEPLETION],deplete,,
[DEPLETION],deplete,,
[DEPLOYMENT],deploy,,
[DEPOLARISATION],depolarise,,
[DEPOLARIZATION],depolarize,,
[DEPOPULATION],depopulate,,
[DEPORTATION],deport,,
[DEPORTATION],deport,,
[DEPOSIT],deposit,,
[DEPOSIT],deposit,,
[DEPOSITION],depose,,
[DEPOSITION],depose,,
[DEPOSITION],deposit,,
[DEPRECATION],deprecate,,
[DEPRECIATION],,,
[DEPRECIATION],depreciate,,
[DEPRECIATION],depreciate,,
[DEPRECIATION],depreciate,,
[DEPRESSION],depress,,
[DEPRESSION],,,
[DEPRESSION],,,
[DEPRIVATION],deprive,,
[DEPRIVATION],deprive,,
[DEPTH],,,
[DEPUTATION],depute,,
[DERACINATION],deracinate,,
[DERACINATION],deracinate,,
[DERAILMENT],derail,,
[DERANGEMENT],derange,,
[DERANGEMENT],derange,,
[DEREGULATING],deregulate,,
[DEREGULATION],deregulate,,
[DERISION],deride,,
[DERISION],deride,,
[DERIVATION],derive,,
[DERIVATION],derive,,
[DERIVATION],derive,,
[DERIVATION],derive,,
[DERIVATIVE],,,
[DERIVATIVE],,,
[DERIVATIVE],,,
[DERIVING],derive,,
[DERMATOLOGY],,,
[DEROGATION],derogate,,
[DESALINATION],desalinate,,
[DESALINISATION],desalinise,,
[DESALINIZATION],desalinize,,
[DESCANT],descant,,
[DESCENDING_NODE],,,
[DESCENDING_NODE],,,
[DESCENT],descend,,
[DESCENT],descend,,
[DESCRIPTION],describe,,
[DESCRIPTIVE_LINGUISTICS],,,
[DESCRIPTIVE_LINGUISTICS],,,
[DESECRATION],desecrate,,
[DESEGREGATION],desegregate,,
[DESENSITISATION],desensitise,,
[DESENSITIZATION],desensitize,,
[DESERTION],desert,,
[DESERTION],desert,,
[DESICCATION],desiccate,,
[DESICCATION],desiccate,,
[DESIGN],design,,
[DESIGN],,,
[DESIGN],design,,
[DESIGN],design,,
[DESIGN],design,,
[DESIGNATION],designate,,
[DESIGNATION],designate,,
[DESIGNATION],designate,,
[DESIGNING],design,,
[DESIRE],desire,,
[DESIRE],desire,,
[DESOLATION],desolate,,
[DESOLATION],desolate,,
[DESOLATION],desolate,,
[DESOLATION],desolate,,
[DESORPTION],desorb,,
[DESPAIR],despair,,
[DESPAIR],despair,,
[DESPAIR],,,
[DESPATCH],despatch,,
[DESPERATION],despair,,
[DESPISAL],despise,,
[DESPISING],despise,,
[DESPOILATION],,,
[DESPOILMENT],despoil,,
[DESPOLIATION],despoil,,
[DESPONDENCE],despond,,
[DESPONDENCY],despond,,
[DESQUAMATION],desquamate,,
[DESTABILISATION],,,
[DESTABILISATION],destabilise,,
[DESTABILIZATION],destabilize,,
[DESTABILIZATION],,,
[DESTABILIZATION],destabilize,,
[DESTALINISATION],destalinise,,
[DESTALINIZATION],destalinize,,
[DESTINATION],destine,,
[DESTINATION],destine,,
[DESTRUCTION],destroy,,
[DESTRUCTION],destroy,,
[DESTRUCTION],,,
[DESYNCHRONISATION],desynchronise,,
[DESYNCHRONIZATION],desynchronize,,
[DESYNCHRONIZATION],,,
[DESYNCHRONIZING],,,
[DESYNCHRONIZING],desynchronize,,
[DETACHMENT],detach,,
[DETACHMENT],detach,,
[DETAIL],detail,,
[DETAIL],detail,,
[DETAIL],detail,,
[DETAILING],detail,,
[DETAINMENT],,,
[DETECTING],detect,,
[DETECTION],detect,,
[DETECTIVE_WORK],,,
[DETENTION],detain,,
[DETENTION],detain,,
[DETERIORATION],deteriorate,,
[DETERIORATION],deteriorate,,
[DETERMENT],deter,,
[DETERMINANT],determine,,
[DETERMINATION],determine,,
[DETERMINATION],determine,,
[DETERMINATION],determine,,
[DETERMINATIVE],,,
[DETERMINER],determine,,
[DETERMINER],determine,,
[DETERMINER],determine,,
[DETERMINISM],,,
[DETERRENCE],,,
[DETERRENCE],deter,,
[DETERRENCE],deter,,
[DETERRENT],deter,,
[DETESTATION],detest,,
[DETHRONEMENT],dethrone,,
[DETONATION],detonate,,
[DETONATION],detonate,,
[DETOXIFICATION],detoxify,,
[DETOXIFICATION],detoxify,,
[DETRACTION],detract,,
[DETRIBALISATION],detribalise,,
[DETRIBALISATION],,,
[DETRIBALISATION],,,
[DETRIBALIZATION],,,
[DETRIBALIZATION],,,
[DETRIBALIZATION],detribalize,,
[DETRIMENT],,,
[DETRITION],,,
[DEUTERANOPIA],,,
[DEVALUATION],devaluate,devalue,
[DEVALUATION],devaluate,devalue,
[DEVASTATION],devastate,,
[DEVASTATION],devastate,,
[DEVASTATION],devastate,,
[DEVASTATION],devastate,,
[DEVASTATION],devastate,,
[DEVELOPING],develop,,
[DEVELOPMENT],develop,,
[DEVELOPMENT],develop,,
[DEVELOPMENT],develop,,
[DEVELOPMENT],,,
[DEVELOPMENT],develop,,
[DEVELOPMENT],develop,,
[DEVELOPMENT],develop,,
[DEVELOPMENT],develop,,
[DEVELOPMENT],develop,,
[DEVIANCE],,,
[DEVIANCE],,,
[DEVIATION],deviate,,
[DEVIATION],deviate,,
[DEVIATION],deviate,,
[DEVIATION],deviate,,
[DEVIATIONISM],,,
[DEVILMENT],devil,,
[DEVILRY],devil,,
[DEVILTRY],devil,,
[DEVISAL],devise,,
[DEVISE],devise,,
[DEVISING],devise,,
[DEVITALISATION],devitalise,,
[DEVITALIZATION],devitalize,,
[DEVOLUTION],,,
[DEVOLUTION],,,
[DEVOLUTION],devolve,,
[DEVOLVEMENT],devolve,,
