textID,#words,genre,year,title,author,Publication information,Library of Congress classification (NF),FIXED
500696," 5,132 ",MAG,1867,Imperial France,George M. Towle,"Galaxy: January 15, 1867: 180-191",,n
501024," 4,862 ",MAG,1868,The Fight at Fisher's Hill,James Franklin Fitts,Galaxy: Apr 1868: 427-438,,n
501034," 7,160 ",MAG,1868,The Black Bess,Harriet Prescott Spofford,Galaxy: May 1868: 517-529,,n
501046," 6,568 ",MAG,1868,Five Years in Japan,D. B. Simmons,Galaxy: May 1868: 606-618,,n
558286," 14,250 ",MAG,1868,Hegel,J. E. Cabot,North American Review: April 1868: 447-483,,n
558292," 7,474 ",MAG,1868,Western Policy in China,Raphael Pumpelly,North American Review: April 1868: 592-612,,n
558293," 6,356 ",MAG,1868,Expatriation and Naturalization,"John T. Morse, Jr.",North American Review: April 1868: 612-629,,n
558316," 6,899 ",MAG,1868,Liberal Education,John Fiske,North American Review: July 1868: 117-136,,n
558318," 7,336 ",MAG,1868,The Chicago Convention,Adams Sherman Hill,North American Review: July 1868: 167-186,,n
558320," 7,123 ",MAG,1868,Commercial Immorality and Political Corruption,E. L. Godkin,North American Review: July 1868: 248-267,,n
558331," 5,544 ",MAG,1868,Alex Melville Bell's Visible Speech,,North American Review: July 1868: 347-358,,n
558342," 7,651 ",MAG,1868,The New York Convention,George B. Woods,North American Review: October 1868: 445-465,,n
568639," 7,975 ",MAG,1868,A Review of the Memoir of President Wayland,Professor G. P. Fisher,New Englander and Yale Review: January 1868: 57-78,,n
576814," 6,595 ",MAG,1868,Science and Religion,Horace Bushnell,Putnams: Mar 1868: 265-275,,n
576818," 7,510 ",MAG,1868,American Traits as Seen from Abroad,Major Joseph Kirkland,Putnams: Mar 1868: 289-300,,n
576825," 6,596 ",MAG,1868,What a Newspaper Should Be,D. G. Croly,Putnams: Mar 1868: 328-338,,n
576885," 8,671 ",MAG,1868,The National Finances,V. B. Denslow,Putnams: May 1868: 612-625,,n
576946," 8,003 ",MAG,1868,Fables of Bidpai,Tayler Lewis,Putnams: July 1868: 74-85,,n
576948," 8,215 ",MAG,1868,Last of the Bourbon Story,C. F. Robertson,Putnams: July 1868: 90-101,,n
577005," 7,119 ",MAG,1868,Our Civil Service,Julius Bing,Putnams: Aug 1868: 233-244,,n
577062," 8,861 ",MAG,1868,Who of Us Are Insane?,"George M. Beard, M.D.",Putnams: Nov 1868: 513-527,,n
577097," 7,308 ",MAG,1868,Letters on Woman Suffrage. II,,Putnams: Dec 1868: 701-712,,n
577098," 7,779 ",MAG,1868,Pinch of Salt,Schele de Vere,Putnams: Dec 1868: 712-723,,n
577102," 7,968 ",MAG,1868,"Treasury Department, with portrait of Secretary McCulloch",,Putnams: Dec 1868: 741-753,,n
529452," 11,832 ",MAG,1868,Our Roman Catholic Brethren.  II,James Parton,Atlantic Monthly: May 1868: 556-574,,n
529455," 9,688 ",MAG,1868,A Modern Lettre de Cachet,L. Clarke Davis,Atlantic Monthly: May 1868: 588-603,,n
529473," 11,156 ",MAG,1868,Abyssinia and King Theodore,G. Reynolds,Atlantic Monthly: June 1868: 701-718,,n
529495," 7,320 ",MAG,1868,The Great Erie Imbroglio,James K. Medbery,Atlantic Monthly: July 1868: 111-122,,n
529512," 11,768 ",MAG,1868,Will the Coming Man drink Wine?,James Parton,Atlantic Monthly: August 1868: 189-207,,n
529517," 10,232 ",MAG,1868,'A Modern Lettre de Cachet' reviewed,Isaac Ray,Atlantic Monthly: August 1868: 227-243,,n
529593," 8,194 ",MAG,1868,The Finances of the United States,E. H. Derby,Atlantic Monthly: October 1868: 494-507,,n
509019," 9,041 ",MAG,1868,Duels and Duelists,T. B. Thorpe,Harpers: August 1868: 401-411,,n
509025," 11,619 ",MAG,1868,Silver and Silver Plate,James Parton,Harpers: September 1868: 433-449,,n
529669," 6,276 ",MAG,1869,Co-operative Housekeeping.  IV,Mrs. C. F. Peirce,Atlantic Monthly: February 1869: 161-171,,n
529671," 6,545 ",MAG,1869,Consumption in America.  II,"H. I. Bowditch, M.D.",Atlantic Monthly: February 1869: 177-187,,n
529675," 11,419 ",MAG,1869,The New Education. I,C. W. Eliot,Atlantic Monthly: February 1869: 203-221,,n
529689," 9,036 ",MAG,1869,Co-operative Housekeeping.  V,Mrs. C. F. Peirce,Atlantic Monthly: March 1869: 286-300,,n
529696," 6,639 ",MAG,1869,Popularizing Art,James Parton,Atlantic Monthly: March 1869: 348-358,,n
529711," 6,627 ",MAG,1869,Mission of Birds,"T. M. Brewer, M.D.",Atlantic Monthly: April 1869: 405-415,,n
529715," 7,405 ",MAG,1869,How we grow in the Great Northwest,Sydney Gay,Atlantic Monthly: April 1869: 438-449,,n
529720," 6,206 ",MAG,1869,The Pacific Railroad - open.  I,Samuel Bowles,Atlantic Monthly: April 1869: 493-503,,n
529721," 7,210 ",MAG,1869,A Ride with a Mad Horse in a Freight-Car,Rev. W. H. H. Murray,Atlantic Monthly: April 1869: 503-513,,n
529773," 9,123 ",MAG,1869,Thomas Crawford,George S. Hillard,Atlantic Monthly: July 1869: 40-55,,n
529824," 9,563 ",MAG,1869,The 'Strikers' of the Washington Lobby,James Parton,Atlantic Monthly: August 1869: 216-231,,n
529838," 9,081 ",MAG,1869,"Confucius and the Chinese; or, the Prose of Asia",James Freeman Clarke,Atlantic Monthly: September 1869: 336-351,,n
529944," 5,477 ",MAG,1869,Parlor Singing,,Atlantic Monthly: October 1869: 410-420,,n
529946," 7,012 ",MAG,1869,Garibaldi,J. G. Whittier,Atlantic Monthly: October 1869: 431-442,,n
530624," 7,169 ",MAG,1869,Earthquakes of the Western United States,N. S. Shaler,Atlantic Monthly: November 1869: 549-560,,n
577168," 8,909 ",MAG,1869,Men's Rights,Mrs. R. H. Davis,Putnams: February 1869: 212-225,,n
577206," 8,381 ",MAG,1869,Wonders of the Deep,Schele De Vere,Putnams: March 1869: 340-352,,n
577239," 9,348 ",MAG,1869,Wonders of the Deep,Schele De Vere,Putnams: April 1869: 465-479,,n
577262," 8,500 ",MAG,1869,Thomas Carlyle as a Practical Guide,,Putnams: May 1869: 519-532,,n
577272," 10,005 ",MAG,1869,To-Day: A Romance,R. B. Kimball,Putnams: May 1869: 604-618,,n
568759," 15,051 ",MAG,1869,"Yale College, and the Late Meeting of the Alumni in New York",,New Englander and Yale Review: April 1869: 269-308,,n
568843," 9,875 ",MAG,1869,The Religion of the Future,President Woolsey,New Englander and Yale Review: July 1869: 463-489,,n
568844," 10,482 ",MAG,1869,"The American Colleges and the American Public, No. III",Professor Noah Porter,New Englander and Yale Review: July 1869: 489-518,,n
568848," 16,864 ",MAG,1869,The Alabama Question,President Woolsey,New Englander and Yale Review: July 1869: 575-620,,n
568897," 12,005 ",MAG,1869,"The American Colleges and the American Public, No. IV",Prof. Noah Porter,New Englander and Yale Review: October 1869: 748-783,,n
577345," 14,609 ",MAG,1869,Anchored off Binghamton,A Passenger,Putnams: July 1869: 17-28,,n
577515," 8,311 ",MAG,1869,Foci of the Social Ellipse,Prof. Jno. Bascom,Putnams: Dec 1869: 713-725,,n
558364," 7,680 ",MAG,1869,The Mental Faculties of Brutes,George L. Cary,North American Review: January 1869: 37-57,,n
558368," 13,164 ",MAG,1869,Railroad Inflation,Charles F. Adams,North American Review: January 1869: 130-165,,n
558369," 20,574 ",MAG,1869,Karl Otto von Bismarck-Schonhausen,H. Villard,North American Review: January 1869: 165-221,,n
558370," 12,737 ",MAG,1869,The Revolution in England,Goldwin Smith,North American Review: January 1869: 221-255,,n
558441," 9,340 ",MAG,1869,The Writings of Mr. Rowland G. Hazard,George P. Fisher,North American Review: October 1869: 367-391,,n
558443," 12,257 ",MAG,1869,Civil-Service Reform,Henry Brooks Adams,North American Review: October 1869: 443-476,,n
747875," 6,591 ",NF,1860,"Popular astronomy, or The sun, planets, satellites, and comets",O M Mitchel,"New York: Phinney, Blakeman & Mason",Q,n
771949," 16,136 ",NF,1860,The Right of American Slavery,"Hoit, T. W. (True Worthy), 1815-",,E,n
747791," 68,369 ",NF,1861,"Catholicity, protestantism and infidelity. An appeal to candid Americans",F. X. Weninger,New York: P. O''Shea,F,n
757943," 68,443 ",NF,1861,The Book of Household Management,"Beeton, Mrs. (Isabella Mary), 1836-1865",,T,n
769666," 70,096 ",NF,1861,Ancient Law Its Connection to the History of Early Society,"Maine, Henry Sumner, Sir, 1822-1888",,K,n
772540," 2,998 ",NF,1861,"The Spirit Proper to the Times. A Sermon preached in King's Chapel, Boston, Sunday, May 12, 1861.","Walker, James, 1794-1874",,E,n
767591," 8,857 ",NF,1862,Mary S. Peake The Colored Teacher at Fortress Monroe,"Lockwood, Lewis C. (Lewis Conger), 1815-1904",,E,n
747506," 67,474 ",NF,1863,Money,Charles Moran,New York: D. Appleton and Co,H,n
750648," 72,725 ",NF,1863,The Naturalist on the River Amazons,"Bates, Henry Walter, 1825-1892",,Q,n
752545," 49,612 ",NF,1863,Life of Chopin,"Cook, Martha Elizabeth Duncan Walker, 1806-1874",,M,n
754451," 70,691 ",NF,1863,The Antiquity of Man,"Lyell, Charles, Sir, 1797-1875",,Q,n
748679," 71,183 ",NF,1864,"Industrial Biography, Iron Workers and Tool Makers","Smiles, Samuel, 1812-1904",,T,n
749646," 69,928 ",NF,1864,The Federalist Paper,"Jay, John, 1745-1829",,J,n
754740," 70,520 ",NF,1864,A Popular History of Ireland : from the Earliest Period to the Emancipation of the Catholics -- Volu,"McGee, Thomas D'Arcy, 1825-1868",,D,n
754741," 69,375 ",NF,1864,A Popular History of Ireland : from the Earliest Period to the Emancipation of the Catholics - Volum,"McGee, Thomas D'Arcy, 1825-1868",,D,n
755017," 68,556 ",NF,1864,The History of the Reign of Ferdinand and Isabella the Catholic -- Volume 1,"Prescott, William Hickling, 1796-1859",,D,n
754737," 42,696 ",NF,1865,"The Life, Crime, and Capture of John Wilkes Booth","Townsend, George Alfred, 1841-1914",,E,n
757813," 72,916 ",NF,1865,France and England in North America; a Series of Historical Narratives -- Part 3,"Parkman, Francis, 1823-1893",,F,n
771449," 25,458 ",NF,1865,"A Treatise on the Tactical Use of the Three Arms: Infantry, Artillery, and Cavalry","Lippitt, Francis J. (Francis James), 1812-1902",,U,n
772044," 21,094 ",NF,1865,Woodward's Graperies and Horticultural Buildings,"Woodward, F. W. (Francis W.)",,S,n
770072," 73,216 ",NF,1866,"Campaigns of a Non-Combatant, and His Romaunt Abroad During the War","Townsend, George Alfred, 1841-1914",,E,n
747642," 62,540 ",NF,1867,The people the sovereigns,James Monroe,Philadelphia: J.B. Lippincott & co.,J,n
766380," 72,364 ",NF,1867,"Draining for Profit, and Draining for Health","Waring, George E. (George Edwin), 1833-1898",,T,n
771104," 71,906 ",NF,1867,"Our Common Insects A Popular Account of the Insects of Our Fields, Forests, Gardens and Houses","Packard, A. S. (Alpheus Spring), 1839-1905",,Q,n
771694," 27,558 ",NF,1867,Amusement: A Force in Christian Training,"Vincent, Marvin Richardson, 1834-1922",,B,n
772034," 21,238 ",NF,1867,"Half Hours in Bible Lands, Volume 2 Patriarchs, Kings, and Kingdoms","Headley, P. C. (Phineas Camp), 1819-1903",,B,n
749471," 40,108 ",NF,1868,Faraday as a Discoverer,"Tyndall, John, 1820-1893",,Q,n
753028," 12,708 ",NF,1868,"History of the United Netherlands from the Death of William the Silent to the Twelve Year's Truce, 1","Motley, John Lothrop, 1814-1877",,D,n
754941," 69,075 ",NF,1868,"The Old Roman World, : the Grandeur and Failure of Its Civilization","Lord, John, 1810-1894",,D,n
770957," 66,624 ",NF,1868,"Parochial and Plain Sermons, Vol. VII (of 8)","Newman, John Henry, 1801-1890",,B,n
770985," 70,035 ",NF,1868,"Parochial and Plain Sermons, Vol. VIII (of 8)","Newman, John Henry, 1801-1890",,B,n
772182," 61,306 ",NF,1868,The Stock-Feeder's Manual the chemistry of food in relation to the breeding and feeding of liv,"Cameron, Charles Alexander, Sir, 1830-1921",,S,n
748907," 72,524 ",NF,1869,Memoirs of Extraordinary Popular Delusions -- Volume 1,"Mackay, Charles, 1814-1889",,B,n
749139," 73,090 ",NF,1869,Memoirs of Extraordinary Popular Delusions -- Volume 3,"Mackay, Charles, 1814-1889",,H,n
750273," 77,124 ",NF,1869,Two Years Before the Mast,"Dana, Richard Henry, 1815-1882",,G,n
754707," 71,850 ",NF,1869,American Woman's Home,"Stowe, Harriet Beecher, 1811-1896",,T,n
757815," 34,540 ",NF,1869,"Harriet, the Moses of Her People","Bradford, Sarah H. (Sarah Hopkins), 1818-",,E,n
772609," 9,357 ",NF,1869,The Deluge in the Light of Modern Science A Discourse,"Denton, William, 1823-1883",,B,n
