textID,#words,genre,year,title,author,Publication information,Library of Congress classification (NF),FIXED
554481," 1,870 ",MAG,1837,Plymouth Charter and Laws,,North American Review: April 1837: 537-541,,n
554482," 1,979 ",MAG,1837,Song of the Bell,,North American Review: April 1837: 541-546,,n
554498," 6,074 ",MAG,1837,Hawthorne's Twice-Told Tales,,North American Review: July 1837: 59-73,,n
554503," 7,957 ",MAG,1837,Richardson's English Dictionary,,North American Review: July 1837: 186-206,,n
554504," 6,096 ",MAG,1837,Norton on the Genuineness of the Gospels,,North American Review: July 1837: 206-222,,n
554510," 2,452 ",MAG,1837,Hall's Statistics of the West,,North American Review: July 1837: 234-240,,n
554512," 1,699 ",MAG,1837,Wiseman's Lectures,,North American Review: July 1837: 243-247,,n
554556," 7,154 ",MAG,1837,Letters from Palmyra,,North American Review: October 1837: 390-408,,n
554559," 5,813 ",MAG,1837,M'Cormac's Philosophy of Human Nature,,North American Review: October 1837: 460-475,,n
554560," 2,840 ",MAG,1837,Miss Sedgewick's Tales,,North American Review: October 1837: 475-482,,n
586123," 5,051 ",MAG,1837,Nathaniel Macon,,US Democratic Review: October 1837: 17-27,,n
586138," 6,923 ",MAG,1837,The Moral of the Crisis,,US Democratic Review: October 1837: 108-123,,n
586148," 8,202 ",MAG,1838,The Canada Question,,US Democratic Review: January 1838: 205-220,,n
586155," 6,465 ",MAG,1838,Executive Usurpation,,US Democratic Review: February 1838: 279-293,,n
586219," 4,217 ",MAG,1838,Political Crisis,,US Democratic Review: June 1838: 312-320,,n
586221," 9,255 ",MAG,1838,European's Views of American Democracy - No. II,,US Democratic Review: July 1838: 337-357,,n
586289," 7,504 ",MAG,1838,Claims of the Beautiful Arts,,US Democratic Review: Nov 1838: 253-268,,n
586295," 2,739 ",MAG,1838,Didier's Year in Spain,,US Democratic Review: Dec 1838: 300-304,,n
586303," 8,013 ",MAG,1838,Further Extracts from the Private Diary of a Certain Bank Director,,US Democratic Review: Dec 1838: 357-374,,n
586307," 4,830 ",MAG,1838,The Rank and File of Democracy. No. I. Pennsylvania,,US Democratic Review: Dec 1838: 385-394,,n
554584," 4,396 ",MAG,1838,Hoffman's Course of Legal Study,,North American Review: January 1838: 72-83,,n
554634," 6,574 ",MAG,1838,Fashions in Dress,,North American Review: July 1838: 148-161,,n
554638," 2,208 ",MAG,1838,Stearns's Life and Discourses,,North American Review: July 1838: 236-241,,n
554652," 5,163 ",MAG,1838,American Health Convention,,North American Review: October 1838: 381-395,,n
554654," 11,442 ",MAG,1838,Kenrick's American Orchardist,,North American Review: October 1838: 423-452,,n
554655," 4,636 ",MAG,1838,Lieber's Essay on Penal Law,,North American Review: October 1838: 452-464,,n
554656," 2,228 ",MAG,1838,Probus,,North American Review: October 1838: 464-469,,n
554657," 4,380 ",MAG,1838,Dewey's Discourses,,North American Review: October 1838: 469-480,,n
554658," 1,770 ",MAG,1838,Kingsley Historical Discourse,,North American Review: October 1838: 480-485,,n
554698," 1,649 ",MAG,1839,Blue Laws of the Old States,,North American Review: April 1839: 501-505,,n
554700," 4,811 ",MAG,1839,Missouri,,North American Review: April 1839: 514-527,,n
554724," 9,715 ",MAG,1839,Kant and his Philosophy,,North American Review: July 1839: 44-69,,n
554729," 4,492 ",MAG,1839,Self-Cultivation of the Christian Minister,,North American Review: July 1839: 206-220,,n
554730," 3,184 ",MAG,1839,Bird's Adventures of Robin Day,,North American Review: July 1839: 220-238,,n
554731," 2,146 ",MAG,1839,Colman's Agricultural Address,,North American Review: July 1839: 238-243,,n
554738," 1,438 ",MAG,1839,Travels of Father Hennepin,,North American Review: July 1839: 258-262,,n
554748," 7,057 ",MAG,1839,Schoolcraft's Indian Tales and Legends,,North American Review: October 1839: 354-373,,n
586383," 9,978 ",MAG,1839,Peace and War,,US Democratic Review: March 1839: 288-309,,n
586386," 6,765 ",MAG,1839,Public Currency,,US Democratic Review: March 1839: 311-324,,n
586397," 5,603 ",MAG,1839,The Twenty-Fifth Congress,,US Democratic Review: April 1839: 347-359,,n
586405," 4,220 ",MAG,1839,"Political Portraits. No. XII. Silas Wright, Jr",,US Democratic Review: April 1839: 409-418,,n
586413," 8,649 ",MAG,1839,Defalcations,,US Democratic Review: May 1839: 468-486,,n
586418," 12,769 ",MAG,1839,The Second War of the Revolution,A Virginian,US Democratic Review: May 1839: 499-517,,n
586436," 4,538 ",MAG,1839,The Course of Civilization,,US Democratic Review: Sept 1839: 208-217,,n
586439," 1,991 ",MAG,1839,The Taste for Poetry,,US Democratic Review: Sept 1839: 219-223,,n
586443," 1,900 ",MAG,1839,'Commerce and Protection',,US Democratic Review: Sept 1839: 249-253,,n
586456," 4,920 ",MAG,1839,Scenes and Stories of Many Lands. Birth-Day Gifts,,US Democratic Review: Aug 1839: 162-172,,n
586467," 4,507 ",MAG,1839,Scenes and Stories in Many Lands. No. II. The Spanish Daughter,,US Democratic Review: Oct 1839: 328-337,,n
586470," 7,770 ",MAG,1839,"Political Portraits, with Pen and Pencil. No. XVI. Charles Jared Ingersoll",,US Democratic Review: Oct 1839: 339-355,,n
8624," 14,418 ",FIC,1830,Pocahontas,"Custis, George Washington Parke, 1781-1857",,,n
8629," 9,672 ",FIC,1830,Carabasset,"Deering, Nathaniel, 1791-1881",,,n
9472," 7,266 ",FIC,1832,The Black Man,"Payne, John Howard, 1791-1852",,,n
9474," 7,380 ",FIC,1832,The Boarding Schools,"Payne, John Howard, 1791-1852",,,n
9476," 16,218 ",FIC,1832,The Italian Bride,"Payne, John Howard, 1791-1852",,,n
9478," 23,739 ",FIC,1832,The Last Duel in Spain,"Payne, John Howard, 1791-1852",,,n
7321," 86,223 ",FIC,1833,"The Life and Writings of Major Jack Downing [pseud] of Downingville, Away Down East in the State of Maine. Written by Himself","Smith, Seba, 1792-1868",,,n
7201," 16,911 ",FIC,1833,"Outre-Mer, volume 1","Longfellow, Henry Wadsworth, 1807-1882",,,n
7058," 46,641 ",FIC,1833,Crayon Sketches [ed.]  Volume 1,"Fay, Theodore S. (Theodore Sedgwick), 1807-1898",,,n
7059," 47,317 ",FIC,1833,Crayon Sketches [ed.] Volume 2,"Fay, Theodore S. (Theodore Sedgwick), 1807-1898",,,n
7042," 4,530 ",FIC,1833,"Everard Graham, from The Literary and Miscellaneous Scrap Book [W. Fields, Jr., comp.] [nos. 956-957]","Clark, Willis Gaylord, 1808-1841",,,n
7028," 28,850 ",FIC,1833,A Volume from the Life of Herbert Barclay,"Calvert, George Henry, 1803-1889",,,n
7239," 56,491 ",FIC,1833,"The Down-Easters, Volume 1","Neal, John, 1793-1876",,,n
7240," 57,440 ",FIC,1833,"The Down-Easters, Volume 2","Neal, John, 1793-1876",,,n
7029," 51,467 ",FIC,1834,"The Cavaliers of Virginia; or, The Recluse of Jamestown. An Historical Romance of the Old Dominion Volume 1 (1834-35","Caruthers, William Alexander, 1802-1846",,,n
7032," 49,291 ",FIC,1834,"The Kentuckian in New York; or, The Adventures of Three Southerns. By a Virginian; Volume 2","Caruthers, William Alexander, 1802-1846",,,n
7066," 1,606 ",FIC,1834,"Snorers, from The Atlantic Club-Book","Fay, Theodore S. (Theodore Sedgwick), 1807-1898",,,n
7323," 74,686 ",FIC,1834,The Select Letters of Major Jack Downing [pseud],"Smith, Seba, 1792-1868",,,n
7271," 62,330 ",FIC,1835,"The Linwoods, volume 1","Sedgwick, Catharine Maria, 1789-1867",,,n
7272," 63,028 ",FIC,1835,"The Linwoods, volume 2","Sedgwick, Catharine Maria, 1789-1867",,,n
7281," 85,263 ",FIC,1835,Tales and Sketches,"Sedgwick, Catharine Maria, 1789-1867",,,n
7339," 35,565 ",FIC,1835,"May Martin; or, The Money Diggers. A Green Mountain Tale","Thompson, Daniel P. (Daniel Pierce), 1795-1868",,,n
7334," 73,483 ",FIC,1835,"The Adventures of Timothy Peacock, Esquire; or, Freemasonry Practically Illustrated . . . By a Member of the Vermont Bar","Thompson, Daniel P. (Daniel Pierce), 1795-1868",,,n
7133," 67,154 ",FIC,1835,"The South-West, by a Yankee Volume 1","Ingraham, J. H. (Joseph Holt), 1809-1860",,,n
4118," 37,827 ",FIC,1836,Ups and Downs in the Life of a Distressed Gentleman,"Stone, William L. (William Leete), 1792-1844",,,n
7349," 76,583 ",FIC,1836,"George Balcombe, Volume 2","Tucker, Nathaniel",,,n
7350," 44,074 ",FIC,1836,"The Partisan Leader: A Tale of the Future. By Edward William Sidney [pseud], Volume 1","Tucker, Nathaniel",,,n
7351," 44,983 ",FIC,1836,"The Partisan Leader: A Tale of the Future. By Edward William Sidney [pseud], Volume 2","Tucker, Nathaniel",,,n
7330," 52,749 ",FIC,1836,"East and West, Volume 2","Thomas, Frederick W. (Frederick William), 1806-1866",,,n
7276," 49,045 ",FIC,1836,The Poor Rich Man and the Rich Poor Man,"Sedgwick, Catharine Maria, 1789-1867",,,n
7286," 55,673 ",FIC,1836,Sketches . . ,"Sigourney, L. H. (Lydia Howard), 1791-1865",,,n
8650," 11,881 ",FIC,1836,Tecumseh,"Emmons, Richard, 1788-1834",,,n
7273," 59,528 ",FIC,1837,"Live and Let Live; or, Domestic Service Illustrated","Sedgwick, Catharine Maria, 1789-1867",,,n
7547," 38,018 ",FIC,1838,A Wreath of Wild Flowers,"Osgood, Frances Sargent Locke, 1811-1850",,,n
8547," 16,074 ",FIC,1838,The Gentleman of Lyons,"Bannister, Nathaniel Harrington, 1813-1847",,,n
7085," 71,186 ",FIC,1838,Burton; or The Sieges Volume 1,"Ingraham, J. H. (Joseph Holt), 1809-1860",,,n
7086," 81,457 ",FIC,1838,Burton; or The Sieges Volume 2,"Ingraham, J. H. (Joseph Holt), 1809-1860",,,n
7145," 78,147 ",FIC,1838,"Cromwell: An Historical Novel, Volume 2","Herbert, Henry William, 1807-1858",,,n
7174," 66,910 ",FIC,1838,"Rob of the Bowl: A Legend of St. Inigoe's, Volume 1  . . ","Kennedy, John Pendleton, 1795-1870",,,n
7003," 13,465 ",FIC,1838,"The Treasure [Mrs. H. Wilkinson, ed.]: Love's Martyr. Prize Tale","Bacon, Delia Salter, 1811-1859",,,n
7088," 67,204 ",FIC,1839,"Captain Kyd; or, The Wizard of the Sea . . .  Volume 2","Ingraham, J. H. (Joseph Holt), 1809-1860",,,n
8540," 9,449 ",FIC,1839,Zula,"Anon., 1830-1865 (Dramas of the American Romantic Period)",,,n
8627," 14,716 ",FIC,1839,"Geraldine, Athenia of Damascus","Dawes, Rufus, 1803-1859.",,,n
8698," 18,867 ",FIC,1839,Whigs and Democrats,"Heath, James Ewell",,,n
8686," 11,456 ",FIC,1839,"Hannah, the Mother of Samuel the Prophet and Judge of Israel","Hall, Louisa J. (Louisa Jane), 1802-1892",,,n
7352," 49,355 ",FIC,1839,Isabel; or Sicily. A Pilgrimage,"Tuckerman, Henry T. (Henry Theodore), 1813-1871",,,n
9537," 20,082 ",FIC,1839,Dying to Keep Him,"Willis, Nathaniel Parker, 1806-1867",,,n
8996," 13,846 ",FIC,1839,Bianca Visconti,"Willis, Nathaniel Parker, 1806-1867",,,n
8877," 11,362 ",FIC,1839,The Dwarf,"Rees, James, 1802-1885",,,n
