textID,#words,genre,year,title,author,Publication information,Library of Congress classification (NF),FIXED
527059," 6,997 ",MAG,1859,First Appearance of Thomas Paine in America,,Atlantic Monthly: November 1859: 565-575,,n
527060," 9,648 ",MAG,1859,Trial Trip of the 'Flying Cloud',,Atlantic Monthly: November 1859: 575-590,,n
527065," 8,458 ",MAG,1859,The Professor at the Breakfast-Table,,Atlantic Monthly: November 1859: 622-634,,n
527088," 13,617 ",MAG,1859,The Professor at the Breakfast-Table,,Atlantic Monthly: December 1859: 751-770,,n
591206," 6,596 ",MAG,1859,Logical Results of Republicanism,,US Democratic Review: October 1859: 201-217,,n
556665," 9,667 ",MAG,1859,Bible Revision,,North American Review: January 1859: 184-210,,n
556667," 6,344 ",MAG,1859,Thompson's Life of Stoddard,,North American Review: January 1859: 228-244,,n
556713," 6,211 ",MAG,1859,Life of James Sullivan,,North American Review: April 1859: 443-460,,n
556756," 5,583 ",MAG,1859,British Strictures on Republican Institutions,,North American Review: July 1859: 99-114,,n
556760," 4,347 ",MAG,1859,Chief Justice Parsons,,North American Review: July 1859: 232-244,,n
556800," 8,744 ",MAG,1859,Causes of Mental Disease,,North American Review: October 1859: 316-340,,n
556801," 6,891 ",MAG,1859,The Depreciation of Gold,,North American Review: October 1859: 340-358,,n
556804," 7,394 ",MAG,1859,Douglas Jerrold,,North American Review: October 1859: 431-451,,n
556807," 5,573 ",MAG,1859,Biography - Plutarch's Lives,,North American Review: October 1859: 521-536,,n
184," 45,975 ",FIC,1850,"Poor and Proud, or the Fortunes of Katy Redburn: a Story for Young Folks","Optic, Oliver, 1822-1897",,,n
2310," 37,234 ",FIC,1850,Mary Erskine,"Abbott, Jacob, 1803-1879",,,n
2535," 8,728 ",FIC,1850,The Summer Holidays A Story for Children,Amerel,,,n
4498," 80,842 ",FIC,1850,The Scarlet Letter,"Hawthorne, Nathaniel, 1804-1864",,,n
7222," 60,922 ",FIC,1850,"The Lorgnette; or, Studies of the Town by an Opera Goer, Volume 1","Mitchell, Donald Grant, 1822-1908",,,n
9136," 6,296 ",FIC,1850,"Shakspeare; or, The Poet [in, Representative Men]","Emerson, Ralph Waldo, 1803-1882",,,n
9819," 63,142 ",FIC,1851,"The Rangers, or, The Tory's Daughter. A Tale, Illustrative of the Revolutionary History of Vermont, and the Northern Campaign of 1777","Thompson, Daniel P. (Daniel Pierce), 1795-1868",,,n
2538," 72,837 ",FIC,1851,True Stories of History and Biography,"Hawthorne, Nathaniel, 1804-1864",,,n
2590," 10,692 ",FIC,1851,Frank and Fanny,"Moreton, Mrs. Clara",,,n
201," 32,757 ",FIC,1851,The Snow Image and other stories,"Hawthorne, Nathaniel, 1804-1864",,,n
688," 8,421 ",FIC,1851,"Moby Dick: or, the White Whale","Melville, Herman, 1819-1891",,,n
3609," 21,720 ",FIC,1852,"Aesop, in Rhyme Old Friends in a New Dress","Park, Marmaduke",,,n
3671," 14,550 ",FIC,1852,The Runaway The Adventures of Rodney Roverton,Unknown,,,n
9804," 4,852 ",FIC,1852,"The Two Altars; or, Two Pictures in One","Stowe, Harriet Beecher, 1811-1896",,,n
9805," 22,554 ",FIC,1853,Uncle Sam's Emancipation: Earthly Care aMrs. Stowe's Family,"Stowe, Harriet Beecher, 1811-1896",,,n
3465," 60,004 ",FIC,1853,Little Ferns For Fanny's Little Friends,"Fern, Fanny",,,n
3819," 44,697 ",FIC,1853,Rollo on the Atlantic,"Abbott, Jacob, 1803-1879",,,n
4303," 85,264 ",FIC,1853,"The American Family Robinson or, The Adventures of a Family lost in the Great Desert of the West","Belisle, D. W. (David W.)",,,n
2486," 78,776 ",FIC,1853,Ella Barnwell A Historical Romance of Border Life,"Bennett, Emerson",,,n
604," 76,402 ",FIC,1855,The Works of Edgar Allan Poe — Volume 4,"Poe, Edgar Allan, 1809-1849",,,n
1209," 55,983 ",FIC,1855,"The Sea-Witch  Or, the African Quadroon : a Story of the Slave Coast","Ballou, Maturin Murray, 1820-1895",Samuel French,,n
1280," 53,091 ",FIC,1855,"The Heart's Secret; Or, the Fortunes of a Soldier: a Story of Love and the Low Latitudes","Ballou, Maturin Murray, 1820-1895",,,n
1273," 87,661 ",FIC,1855,Scenes and Characters,"Yonge, Charlotte Mary, 1823-1901",1847: London,,n
2301," 94,412 ",FIC,1855,The Missing Bride,"Southworth, Emma Dorothy Eliza Nevitte, 1819-1899",,,n
7968," 31,311 ",FIC,1856,Poems and miscellanies,"Townsend, Eliza, 1788-1854",,,n
7889," 11,479 ",FIC,1856,"The hireling and the slave, Chicora, and other poems","Grayson, William J. (William John), 1788-1863",,,n
7870," 18,641 ",FIC,1856,The battle of Bunker Hill,"Emmons, Richard, 1788-1834",,,n
7791," 22,453 ",FIC,1856,Comedies,"Calvert, George Henry, 1803-1889",,,n
2470," 135,136 ",FIC,1856,The Lost Hunter A Tale of Early Times,"Adams, John Turvill",,,n
2749," 53,552 ",FIC,1856,May Brooke,"Dorsey, Anna Hanson, 1815-1896",,,n
3677," 89,782 ",FIC,1856,"The Myth of Hiawatha, and Other Oral Legends, Mythologic and Allegoric, of the North American Indians","Schoolcraft, Henry R.",,,n
3447," 150,344 ",FIC,1856,"Ernest Linwood or, The Inner Life of the Author","Hentz, Caroline Lee, 1800-1856",,,n
9077," 42,786 ",FIC,1856,Prue and I,"Curtis, George William, 1824-1892",,,n
9192," 167,142 ",FIC,1859,Border war; a Tale of Disunion. By J. B. Jones,"Jones, J. B. (John Beauchamp), 1810-1866",,,n
9140," 4,544 ",FIC,1859,A Story of Venice,"Curtis, George William, 1824-1892",,,n
1191," 53,175 ",FIC,1859,Lizzy Glenn,"Arthur, T. S. (Timothy Shay), 1809-1885",,,n
270," 85,292 ",FIC,1859,Autocrat of the Breakfast Table,"Holmes, Oliver Wendell, 1809-1894",,,n
2764," 8,053 ",FIC,1859,Two Christmas Celebrations,"Parker, Theodore, 1810-1860",,,n
