textID,#words,genre,year,title,author,Publication information,Library of Congress classification (NF),FIXED
553976," 6,121 ",MAG,1829,Massachusetts Rail Road,,North American Review: April 1829: 522-538,,n
553981," 12,352 ",MAG,1829,Principles of Elocution,,North American Review: July 1829: 38-67,,n
553985," 9,249 ",MAG,1829,Abbot's Letters on Cuba,,North American Review: July 1829: 199-220,,n
553986," 8,405 ",MAG,1829,American Poems,,North American Review: July 1829: 220-241,,n
553987," 7,321 ",MAG,1829,Popular Education,,North American Review: July 1829: 241-258,,n
553988," 2,605 ",MAG,1829,Boston Exhibition of Pictures,,North American Review: July 1829: 258-265,,n
553989," 6,973 ",MAG,1829,Constitutional History,,North American Review: July 1829: 265-282,,n
553992," 8,578 ",MAG,1829,Irving's Conquest of Granada,,North American Review: October 1829: 293-315,,n
553996," 12,048 ",MAG,1829,Dwight's Travels in Germany,,North American Review: October 1829: 389-418,,n
553997," 3,982 ",MAG,1829,The American Jurist,,North American Review: October 1829: 418-428,,n
553999," 16,022 ",MAG,1829,Life and Works of Canova,,North American Review: October 1829: 441-479,,n
748073," 9,145 ",NF,1820,"Remarks on the present state of currency, credit, commerce, and national industry : in reply to an address of the Tammany Society of New-York",Oliver Wolcott,New York: C. Wiley & Co.,H,n
753470," 73,939 ",NF,1820,Journals of Two Expeditions into the Interior of New South Wales,"Oxley, John, 1781-1828",,D,n
756262," 74,802 ",NF,1820,A Series of Letters in Defence of Divine Revelation,"Ballou, Hosea, 1771-1852",,B,n
747656," 3,289 ",NF,1821,"National dangers, and means of escape",,Boston?: ,J,n
747955," 11,730 ",NF,1821,The vermin destroyer,James Sharon,Philadelphia: ,S,n
749178," 60,467 ",NF,1821,A Sketch of the life of Brig. Gen. Francis Marion and a history of his brigade,"James, William Dobein, 1764-1838",,E,n
747604," 66,028 ",NF,1822,"Discourses delivered in the College of New Jersey : addressed chiefly to candidates for the first degree in the arts ; with notes and illustrations, i",Ashbel Green,Philadelphia:  E. Littell,L,n
756808," 7,012 ",NF,1822,Travels in Syria and the Holy Land,"Burckhardt, John Lewis, 1784-1817",,D,n
747803," 54,000 ",NF,1823,View of the Hebrews : exhibiting the destruction of Jerusalem; the certain restoration of Judah and Israel; the present state of Judah and Israel; and,Ethan Smith,"Poultney, VT: Kelmscott Society",D,n
747448," 78,327 ",NF,1824,"Journal of the conversations of Lord Byron : noted during a residence with his lordship at Pisa, in the years 1821 and 1822 ",Thomas Medwin,New York: Wilder & Campbell,P,n
747685," 62,759 ",NF,1824,Reflections on the politics of Ancient Greece,A. H. L. Heeren,"Boston: Cummings, Hillard, and Co.",D,n
747746," 5,841 ",NF,1824,"Address, delivered at the eighth anniversary of The Massachusetts peace society, Dec. 25, 1823",Tyler Bigelow,Boston: J. B. Russell,J,n
747603," 20,422 ",NF,1825,Remarks on Changes Lately Proposed Or Adopted in Harvard University ,George Ticknor,"Boston:  Cummings, Hilliard & Co.,",L,n
747747," 7,299 ",NF,1826,Address delivered at the tenth anniversary of the Massachusetts peace society,William Ladd,Boston: Office of the Christian Register,J,n
747833," 67,654 ",NF,1826,"Memoirs of the Late Mrs. Susan Huntington, of Boston, Mass.: Consisting Principally of Extracts","Susan Huntington, Benjamin Blydenburg Wisner",Boston: Crocker & Brewster,C,n
747521," 29,904 ",NF,1827,"The American builder''s companion : or, A system of architecture, particularly adapted to the present style of building ; illustrated with seventy cop",Asher Benjamin,Boston: R.P. & C. Williams,N,n
747582," 66,933 ",NF,1827,"The Crisis: Or, Essays on the Usurpations of the Federal Government",Brutus Robert James Turnbull,Charleston: A. E. Miller,J,n
748059," 46,667 ",NF,1827,Introduction to the mechanical principles of carpentry ,Benjamin Hale,Boston: Richardson & Lord,T,n
748084," 67,562 ",NF,1827,Report of a Committee of the Citizens of Boston and Vicinity Opposed to a Further Increase of Duties on Importations,Henry Lee,Boston: N. Hale,H,n
747473," 86,744 ",NF,1828,"A discourse on the genius and character of the Rev. Horace Holley, LL. D., ",Charles Caldwell,"Boston: Hilliard, Gray, Little, and Wilkins",L,n
747602," 22,212 ",NF,1828,Reports on the course of instruction in Yale college ,Yale University,New Haven: H. Howe,L,n
747635," 19,326 ",NF,1828,Elementary catechism on the Constitution of the United States : for the use of schools,Arthur J. Stansbury,"Boston: Hilliard, Gray, Little and Wilkins",J,n
747857," 45,297 ",NF,1828,An essay on the importance of considering the subject of religion. Addressed particularly to men of education,John Foster,Boston: Crocker & Brewster,B,n
747447," 73,070 ",NF,1829,Selections from the Writings of Fenelon: With a Memoir of His Life ,"François de Salignac de La Mothe- Fénelon;  Eliza Lee Cabot ""Mrs C T C Follen "" Follen","Boston: Hilliard, Gray, Little, and Wilkins",P,n
747550," 67,629 ",NF,1829,"Memoir of Mrs. Ann H. Judson, Late Missionary to Burmah: Late Missionary to Burmah. Including a history of the American Baptist mission in the Burman ",James Davis Knowles,Boston: Lincoln and Edmands,G,n
747740," 57,917 ",NF,1829,Memoir of Barbara Ewing,Greville Ewing,Boston: Lincoln and Edmands,C,n
747990," 26,486 ",NF,1829,An Examination of the Strictures Upon the American Education Society: In a Late Number of the ... ,Moses Stuart,Philadelphia: Flagg and Gould,B,n
748004," 61,946 ",NF,1829,Christian Essays: To which is Added an Essay on the Influence of a Moral Life on Our Judgment in Matters of Faith,Samuel Charles Wilks,Boston: Perkins & Marvin,B,n
748045," 50,874 ",NF,1829,"Course of popular lectures as delivered by Frances Wright ... with three addresses on various public occasions, and a reply to the charges against the",Frances Wright,New York: Office of the Free Enquirerer,B,n
748086," 63,864 ",NF,1829,A view of the Constitution of the United States of America,William Rawle,Philadelphia: P. H. Nicklin,K,n
751465," 71,867 ",NF,1829,Chronicle of the Conquest of Granada,"Irving, Washington, 1783-1859",,D,n
